"Varietas","fosfor","boron","Warna","rasa","teknik","Musim","Penyakit","PH","Grade_mutu"
"1","0.046296296296296","0.003968253968254","1","1","0","0","0.5","0","3"
"1","0.96627590213554","0.005952380952381","1","1","0","0","0","0","3"
"1","0.021887742639699","0.005952380952381","0","1","1","1","0.25","1","0"
"1","0.9537037037037","0.0016643172800915","0","1","1","1","0.25","1","0"
"0","0.97222222222222","0.99404761904762","0.33333333333333","0","1","1","1","0.33333333333333","1"
"0.4","0.018518518518517","0.59722222222222","1","0","1","0","0.75","0","3"
"1","0.0092592592592586","0.0045152457283478","1","1","0","0","0.25","0","3"
"1","0.026170785539179","0.001984126984127","0","1","1","1","0.25","1","0"
"0.8","0.021048047175446","0.4047619047619","1","1","1","0","1","0","1"
"0","0.96296296296296","0.99404761904762","0.33333333333333","0","1","1","0.5","1","2"
"1","0.9537037037037","0","1","1","0","0","0.25","0.66666666666667","2"
"0.6","0.94371938581928","0.20238095238095","1","0","1","1","0","0.33333333333333","3"
"1","0.02537906089193","0.005952380952381","0","1","1","1","0.75","1","0"
"1","0.95543662315642","0","1","1","0","0","0.25","0","3"
"1","0.027777777777778","0.005952380952381","0","1","1","1","0.5","1","1"
"1","0.96296296296296","0.0031092102357841","1","1","0","0","0.5","0","3"
"0.2","0.0092592592592586","0.8015873015873","0.66666666666667","1","0","0","0","0.66666666666667","2"
"1","0.027777777777778","0.005952380952381","0","1","1","1","1","1","1"
"0","0.94444444444444","0.99603174603175","0.33333333333333","0","1","1","1","0.33333333333333","1"
"1","0.96006660948761","0","0","1","1","1","0.25","1","0"
"0","0.9537037037037","1","0.33333333333333","0","1","1","0","1","2"
"1","0.054694481437972","0.0017996111017878","0","1","1","1","0.75","1","0"
"0.2","0.037037037037036","0.79365079365079","0.66666666666667","1","0","0","0.5","0","2"
"0.2","0.94444444444444","0.79761904761905","0.66666666666667","1","1","1","1","1","1"
"0.6","0.0092592592592586","0.20238095238095","1","0","1","1","0.5","0.33333333333333","3"
"0.2","0.027777777777778","0.8015873015873","0.66666666666667","1","0","0","0.5","0","2"
"0.6","0.9537037037037","0.20039682539683","1","0","0","0","0","0.66666666666667","2"
"0.2","0.0092592592592586","0.79365079365079","0.66666666666667","1","0","0","1","0.66666666666667","1"
"0.6","0.93518518518518","0.20238095238095","1","0","0","0","1","0","1"
"1","0.95401388190895","0.0020505937423946","0","1","1","1","0.75","1","0"
"1","0.055555555555554","0","1","1","0","0","0","0","3"
"0.4","0.037037037037036","0.59920634920635","1","0","1","0","0","0.66666666666667","2"
"0","0.94444444444444","1","0.33333333333333","0","1","1","0.75","1","1"
"0.6","0","0.20039682539683","1","0","0","0","1","0.66666666666667","1"
"0","0.027777777777778","0.99404761904762","0.33333333333333","0","0","0","0.25","0","2"
"0","0.9537037037037","0.99603174603175","0.33333333333333","0","0","0","0.75","0","2"
"1","0.94478431821474","0.003968253968254","0","1","1","1","0.75","1","0"
"0.2","0.018518518518517","0.8015873015873","0.66666666666667","1","0","0","0.75","0.66666666666667","1"
"0.6","0.96124923373516","0.20039682539683","1","0","1","1","0.25","0.33333333333333","3"
"0.6","0.94444444444444","0.20436507936508","1","0","1","1","0","1","2"
"0.6","0.037037037037036","0.20238095238095","1","0","1","1","1","0.33333333333333","1"
"1","0.94277013918512","0.005952380952381","0","1","1","1","0.75","1","0"
"0.2","0.97222222222222","0.79761904761905","0.66666666666667","1","1","1","0","0.33333333333333","2"
"1","0.94444444444444","0.0015336045095208","0","1","1","1","0.25","1","0"
"0.4","0.064814814814815","0.59722222222222","1","0","1","0","1","0","1"
"0.4","0.037037037037036","0.59920634920635","1","0","1","0","0.75","0","3"
"0.2","0.94444444444444","0.79365079365079","0.66666666666667","1","0","0","0","0","2"
"0.4","0.97222222222222","0.59920634920635","1","0","0","1","0.75","0.33333333333333","3"
"1","0.027777777777778","0.0022649969297785","1","1","0","0","0","0","3"
"0.8","0.037037037037036","0.40079365079365","1","1","1","0","0","0","2"
"0.2","0.037037037037036","0.8015873015873","0.66666666666667","1","0","0","0.25","0","2"
"1","0.045342974441922","0","0","1","1","1","0.75","1","0"
"0.6","0.011479557310781","0.20341352305728","1","0","1","1","1","0.33333333333333","1"
"1","0.96671525249632","0","0","1","1","1","0.25","1","0"
"0","0.94444444444444","0.99404761904762","0.33333333333333","0","1","1","0.25","0.33333333333333","2"
"0.2","0","0.79365079365079","0.66666666666667","1","1","1","0.75","1","1"
"0.8","0.039863493782466","0.40018798149106","1","1","0","1","0.75","0.33333333333333","3"
"0.6","0.96925109512883","0.20174428228951","1","0","1","1","1","1","1"
"0.4","0.027777777777778","0.59920634920635","1","0","0","1","0.5","1","2"
"1","0.018518518518517","0.003968253968254","1","1","0","0","0.25","0","3"
"0.4","0.027777777777778","0.59920634920635","1","0","0","1","0.75","1","2"
"0.4","0.037037037037036","0.59722222222222","1","0","0","1","0","1","2"
"0.8","0.94444444444444","0.40079365079365","1","1","0","1","0.5","1","2"
"0.6","0.018518518518517","0.20039682539683","1","0","0","0","0.5","0","2"
"0.8","0.02420260063765","0.40079365079365","1","1","1","0","0.25","0","3"
"0.2","0.046296296296296","0.001984126984127","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"0.4","0.037037037037036","0.59758004993894","1","0","0","1","0.5","0.33333333333333","3"
"0.4","0.94444444444444","0.59722222222222","1","0","0","1","0","1","2"
"0.6","0.93518518518518","0.20039682539683","1","0","1","1","0.75","0.33333333333333","2"
"0.2","0.0092592592592586","0.79761904761905","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"0.8","0.95564933633083","0.40079365079365","1","1","1","0","0.75","0","3"
"0.6","0.027777777777778","0.20039682539683","1","0","1","1","0.5","1","2"
"1","0.005006850308412","0.0028953574735942","0","1","1","1","0.75","1","0"
"0.8","0.95049936858408","0.40216693727349","1","1","0","1","0.75","0.33333333333333","3"
"0.8","0.027777777777778","0.39880952380952","1","1","1","0","0","0","2"
"0.2","0.96296296296296","0.001984126984127","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"0.4","0.018518518518517","0.59722222222222","1","0","0","1","0.75","0.33333333333333","3"
"1","0.03302486480316","0.001984126984127","0","1","1","1","0.75","1","0"
"1","0.97222222222222","0.0012293357326862","1","1","0","0","0.75","0","3"
"0.2","0.97222222222222","0.79761904761905","0.66666666666667","1","0","0","0.75","0","2"
"0.2","0.97222222222222","0.79563492063492","0.66666666666667","1","1","1","0.75","1","1"
"0.6","0.9537037037037","0.20238095238095","1","0","0","0","0","0","2"
"0.8","0.9537037037037","0.40079365079365","1","1","0","1","1","1","1"
"0.4","0.0092592592592586","0.59722222222222","1","0","1","0","0.25","0.66666666666667","2"
"1","0.046296296296296","0.00082588676915729","0","1","1","1","0.25","1","0"
"0.2","0.046568974055275","0.79557648968657","0.66666666666667","1","1","1","1","0.33333333333333","1"
"1","0.94068579735486","0","0","1","1","1","0.75","1","0"
"0.4","0.9537037037037","0.59722222222222","1","0","1","0","0","0","2"
"1","0.04924512519468","0.001984126984127","0","1","1","1","0.75","1","0"
"0.2","0.037037037037036","0.79563492063492","0.66666666666667","1","1","1","1","0.33333333333333","1"
"1","0.96584797567448","0","0","1","1","1","0.75","1","0"
"1","0.037037037037036","0.001984126984127","0","1","1","1","0.5","0.33333333333333","2"
"1","0.028487756090867","0.0058002427424335","0","1","1","1","0.25","1","0"
"1","0.97222222222222","0.005952380952381","0","1","1","1","0.25","1","0"
"0.8","0.059577958261729","0.39880952380952","1","1","1","0","0.75","0","3"
"0.8","0.037037037037036","0.39880952380952","1","1","1","0","0.5","0","2"
"1","0.94444444444444","0.0008745688824047","0","1","1","1","1","0.33333333333333","1"
"1","0.94708419952555","0.001984126984127","0","1","1","1","0.25","1","0"
"0.8","0.046296296296296","0.4047619047619","1","1","0","1","1","1","1"
"0.2","0.96296296296296","0.79761904761905","0.66666666666667","1","1","1","0.5","1","2"
"0.4","0.020993980781935","0.6031746031746","1","0","0","1","0.25","0.33333333333333","3"
"1","0.97166425192295","0.0058925984203163","0","1","1","1","0.75","1","0"
"1","0.035408183065712","0.005952380952381","1","1","0","0","0.75","0","3"
"0.8","0.018518518518517","0.40079365079365","1","1","0","1","1","0.33333333333333","1"
"0.4","0.96296296296296","0.59722222222222","1","0","0","1","0.5","1","2"
"0.2","0.046296296296296","0.001984126984127","0.66666666666667","1","1","1","0.75","1","1"
"1","0.027777777777778","0.0012475575301154","0","1","1","1","0.75","1","0"
"0.8","0.046296296296296","0.39880952380952","1","1","0","1","1","1","1"
"1","0.013808909795948","0","0","1","1","1","0.75","1","0"
"0.2","0.97222222222222","0.79431058711612","0.66666666666667","1","0","0","0.75","0.66666666666667","1"
"0.4","0.055555555555554","0.59722222222222","1","0","0","1","1","0.33333333333333","1"
"1","0.94444444444444","0.001984126984127","0","1","1","1","1","0.33333333333333","1"
"1","0.027777777777778","0.005952380952381","1","1","0","0","0","0","3"
"0.4","0.038345120623297","0.59920634920635","1","0","0","1","0.25","0.33333333333333","3"
"1","0.97222222222222","0.0013437399525808","0","1","1","1","0.75","1","0"
"1","0.96408015116713","0.005952380952381","1","1","0","0","0","0","3"
"0.2","0.046296296296296","0.79563492063492","0.66666666666667","1","1","1","0","0.33333333333333","2"
"1","0.97222222222222","0.005952380952381","0","1","1","1","0.25","0.33333333333333","1"
"0.4","0.037037037037036","0.59920634920635","1","0","0","1","0.5","1","2"
"0.2","0.94444444444444","0.001984126984127","0.66666666666667","1","0","0","0.25","0","2"
"1","0.018518518518517","0.0016002666088514","0","1","1","1","0.25","1","0"
"0.4","0.037037037037036","0.59832237461919","1","0","0","1","1","0.33333333333333","1"
"0.2","0.94444444444444","0.79563492063492","0.66666666666667","1","1","1","0.75","0.33333333333333","2"
"0.4","0.011205873339481","0.59763935381084","1","0","1","0","1","0","1"
"1","0.0092592592592586","0.0019234771885311","0","1","1","1","0.25","1","0"
"0.6","0.95853551769869","0.20039682539683","1","0","1","1","0.25","0.33333333333333","3"
"0.4","0.014805575671988","0.59920634920635","1","0","0","1","0.75","0.33333333333333","3"
"0","0.94444444444444","0.99404761904762","0.33333333333333","0","0","0","0.75","0","2"
"1","0.055555555555554","0.005952380952381","1","1","0","0","0.25","0","3"
"1","0.018518518518517","0.003968253968254","0","1","1","1","0.75","0.33333333333333","1"
"0.6","0.0092592592592586","0.20039682539683","1","0","0","0","0.5","0","2"
"1","0.037037037037036","0.00057828527974788","0","1","1","1","0.25","1","0"
"0.6","0.018518518518517","0.20238095238095","1","0","1","1","0.5","1","2"
"0.8","0.94518745037824","0.39880952380952","1","1","0","1","1","0.33333333333333","1"
"0.6","0.96296296296296","0.20039682539683","1","0","1","1","1","1","1"
"0.8","0.043555883720169","0.40079365079365","1","1","0","1","0.5","0.33333333333333","3"
"0.8","0.0092592592592586","0.40079365079365","1","1","0","1","0.25","0.33333333333333","3"
"1","0.95470309613179","0.001984126984127","1","1","0","0","0","0","3"
"0.6","0.027777777777778","0.20238095238095","1","0","1","1","1","1","1"
"1","0.0092592592592586","0.003968253968254","0","1","1","1","0.75","0.33333333333333","1"
"0.8","0.037037037037036","0.39997821796593","1","1","0","1","0.25","1","3"
"0.2","0.046296296296296","0.7963589520878","0.66666666666667","1","1","1","0.25","1","1"
"0.4","0.018518518518517","0.59920634920635","1","0","0","1","0.5","1","2"
"0","0.9537037037037","0.99404761904762","0.33333333333333","0","1","1","0.25","0.33333333333333","2"
"1","0.93644506119687","0.0056824075213062","1","1","0","0","0.25","0","3"
"0.4","0.020227387262129","0.60082429003113","1","0","0","1","0","0.33333333333333","3"
"1","0.037037037037036","0.005952380952381","0","1","1","1","0.75","1","0"
"0.6","0.055555555555554","0.20039682539683","1","0","0","0","0.75","0.66666666666667","1"
"1","0.93898005992421","0.003968253968254","0","1","1","1","0.25","1","0"
"1","0.93945929398655","0.0010682465266914","0","1","1","1","0.25","1","0"
"0.8","0.94265450585235","0.40079365079365","1","1","1","0","0.75","0","3"
"1","0.97010128395353","0.003968253968254","1","1","0","0","0","0","3"
"0.2","0.94444444444444","0.79563492063492","0.66666666666667","1","1","1","1","1","1"
"1","0.94078763112838","0.001984126984127","0","1","1","1","0.25","1","0"
"0.8","0.93518518518518","0.40079365079365","1","1","1","0","0.75","0.66666666666667","2"
"0","0.018518518518517","0.99404761904762","0.33333333333333","0","0","0","0.5","0","2"
"0.2","0.9537037037037","0.8015873015873","0.66666666666667","1","0","0","0","0","2"
"0.4","0.037037037037036","0.59722222222222","1","0","0","1","0.25","1","3"
"0.6","0.96296296296296","0.20039682539683","1","0","1","1","1","0.33333333333333","1"
"1","0.014328703714344","0.0048660714262911","1","1","0","0","1","0.66666666666667","1"
"0.8","0.97094186697942","0.39880952380952","1","1","1","0","1","0","1"
"0.4","0.95621384451813","0.59920634920635","1","0","1","0","0.25","0","3"
"1","0.97222222222222","0.005952380952381","0","1","1","1","0","0.33333333333333","2"
"0.6","0.018518518518517","0.20039682539683","1","0","1","1","0.5","0.33333333333333","3"
"1","0.9537037037037","0.0011296392560373","0","1","1","1","0.75","1","0"
"0.8","0.0092592592592586","0.4047619047619","1","1","1","0","0","0","2"
"1","0.036551659479297","0","0","1","1","1","0.25","1","0"
"1","0.94444444444444","0.0040419675048696","0","1","1","1","0.75","1","0"
"1","0.94444444444444","0.0056327162398893","0","1","1","1","0.75","1","0"
"0.4","0.027777777777778","0.59920634920635","1","0","0","1","0.5","0.33333333333333","3"
"1","0.018518518518517","0.001984126984127","0","1","1","1","0.5","1","1"
"1","0.047546058812608","0.001984126984127","0","1","1","1","0.75","1","0"
"0.8","0.053340917204642","0.39880952380952","1","1","1","0","0.75","0","3"
"1","0.023385914451305","0.001984126984127","1","1","0","0","0.75","0","3"
"0.6","0.97222222222222","0.20436507936508","1","0","1","1","0.75","0.33333333333333","2"
"1","0.96704577883707","0.0050774918365001","0","1","1","1","0.75","0.33333333333333","1"
"0.4","0.036990198392542","0.6031746031746","1","0","0","1","0.25","1","3"
"0.8","0.94444444444444","0.40079365079365","1","1","0","1","0.5","0.33333333333333","3"
"0.4","0.94584185454482","0.59920634920635","1","0","0","1","0","0.33333333333333","3"
"0.8","0.029227549219745","0.39880952380952","1","1","1","0","0.25","0","3"
"1","0.0095771822220776","0.001984126984127","0","1","1","1","0.25","1","0"
"1","0.97222222222222","0.003968253968254","1","1","0","0","0","0.66666666666667","2"
"0.2","0.97222222222222","0.001984126984127","0.66666666666667","1","0","0","0","0.66666666666667","2"
"0.2","0.94444444444444","0.001984126984127","0.66666666666667","1","0","0","0","0.66666666666667","2"
"0.8","0.018518518518517","0.39880952380952","1","1","1","0","0.25","0.66666666666667","2"
"1","0.018518518518517","0.0050054516570642","0","1","1","1","0.75","1","0"
"1","0.9537037037037","0.001984126984127","0","1","1","1","1","1","1"
"1","0.0092592592592586","0.003968253968254","0","1","1","1","0.5","0.33333333333333","2"
"1","0.017527317339993","0.00021240025254118","1","1","0","0","0","0","3"
"0.8","0.024946886319269","0.40079365079365","1","1","0","1","0.25","1","3"
"0","0.9537037037037","0.99801587301587","0.33333333333333","0","1","1","0","0.33333333333333","2"
"0.8","0.97222222222222","0.40049784559982","1","1","0","1","0.25","0.33333333333333","3"
"0.4","0.037037037037036","0.6031746031746","1","0","1","0","0.5","0","2"
"0.6","0.97222222222222","0.20039682539683","1","0","1","1","0.5","1","2"
"0.4","0.037037037037036","0.59722222222222","1","0","0","1","1","0.33333333333333","1"
"0.2","0.0092592592592586","0.001984126984127","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"1","0.050322355849653","0.005952380952381","0","1","1","1","0.25","1","0"
"1","0.010234084763498","0.005952380952381","0","1","1","1","0.25","1","0"
"0.6","0.93518518518518","0.20039682539683","1","0","0","0","0.5","0","2"
"0.4","0.037037037037036","0.59722222222222","1","0","1","0","0","0.66666666666667","2"
"1","0.018518518518517","0.001984126984127","0","1","1","1","0","1","1"
"0.4","0.9537037037037","0.59722222222222","1","0","0","1","0.5","0.33333333333333","3"
"0.8","0.046296296296296","0.4047619047619","1","1","0","1","0.75","0.33333333333333","3"
"0.2","0.97222222222222","0.79563492063492","0.66666666666667","1","0","0","0","0.66666666666667","2"
"0.8","0.041311145838403","0.39987777033622","1","1","0","1","0","0.33333333333333","3"
"0.2","0.027777777777778","0.79761904761905","0.66666666666667","1","0","0","0.5","0","2"
"0","0.046296296296296","0.99404761904762","0.33333333333333","0","1","1","1","1","1"
"0.6","0.019911043280008","0.20436507936508","1","0","1","1","1","1","1"
"0","0.018518518518517","0.99404761904762","0.33333333333333","0","0","0","0.5","0.66666666666667","2"
"0.8","0.97222222222222","0.39880952380952","1","1","1","0","1","0","1"
"1","0.030608669236286","0.001984126984127","0","1","1","1","0.75","1","0"
"0.8","0.94444444444444","0.4047619047619","1","1","0","1","0.5","0.33333333333333","3"
"0.4","0.027777777777778","0.59722222222222","1","0","1","0","0.25","0","3"
"0.6","0.027777777777778","0.20039682539683","1","0","0","0","1","0","1"
"0.4","0.94444444444444","0.6031746031746","1","0","1","0","0.25","0","3"
"0.6","0.95723154880192","0.20238095238095","1","0","1","1","0","0.33333333333333","3"
"0.2","0.0092592592592586","0.79365079365079","0.66666666666667","1","0","0","0","0","2"
"0","0.9537037037037","0.99404761904762","0.33333333333333","0","0","0","0.25","0","2"
"0.2","0.055555555555554","0.79761904761905","0.66666666666667","1","1","1","0.25","1","1"
"0.8","0.046296296296296","0.39880952380952","1","1","1","0","0.5","0","2"
"1","0.027336813877524","0.0058578886880409","1","1","0","0","0.75","0","3"
"1","0.93685603956639","0.0052363005032911","1","1","0","0","0.25","0","3"
"0.6","0.94444444444444","0.20436507936508","1","0","0","0","1","0","1"
"0.4","0.018518518518517","0.59920634920635","1","0","1","0","0.5","0.66666666666667","2"
"0.8","0.9537037037037","0.39880952380952","1","1","1","0","0.5","0","2"
"0.2","0.94444444444444","0.8015873015873","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"0.8","0.0092592592592586","0.40093570327242","1","1","1","0","0.75","0","3"
"1","0.95758290567683","0.0047995115339241","1","1","0","0","0.75","0","3"
"0.4","0.027777777777778","0.59722222222222","1","0","0","1","0.25","1","3"
"1","0.037037037037036","0.0059119517480757","0","1","1","1","1","1","1"
"1","0.0092592592592586","0.005952380952381","1","1","0","0","1","0.66666666666667","1"
"0.4","0.037037037037036","0.59722222222222","1","0","0","1","0.5","0.33333333333333","3"
"0.2","0.027777777777778","0.79563492063492","0.66666666666667","1","1","1","0.5","0.33333333333333","2"
"0","0.94444444444444","1","0.33333333333333","0","1","1","0","0.33333333333333","2"
"1","0.027777777777778","0.00077279102268435","0","1","1","1","0.75","1","0"
"0.4","0.018518518518517","0.6031746031746","1","0","1","0","0","0.66666666666667","2"
"0.2","0.96296296296296","0.79563492063492","0.66666666666667","1","0","0","0","0","2"
"1","0.018518518518517","0.003968253968254","1","1","0","0","0.5","0.66666666666667","2"
"0.2","0.9537037037037","0.001984126984127","0.66666666666667","1","0","0","0.25","0.66666666666667","1"
"1","0.027777777777778","0","1","1","0","0","0.25","0","3"
"0.2","0.97222222222222","0.001984126984127","0.66666666666667","1","1","1","1","0.33333333333333","1"
"1","0.037037037037036","0.001984126984127","1","1","0","0","0.75","0.66666666666667","2"
"1","0.0092592592592586","0.0042100562723024","0","1","1","1","0.25","1","0"
"1","0.027777777777778","0.003968253968254","1","1","0","0","0.5","0.66666666666667","2"
"1","0.0092592592592586","0.005952380952381","0","1","1","1","0.5","1","1"
"0.6","0.94444444444444","0.20238095238095","1","0","0","0","0.5","0.66666666666667","2"
"0.4","0.93518518518518","0.59722222222222","1","0","1","0","0.25","0.66666666666667","2"
"0","0.9537037037037","0.99603174603175","0.33333333333333","0","0","0","1","0","1"
"0.8","0.027777777777778","0.4047619047619","1","1","1","0","0","0.66666666666667","2"
"1","0.93518518518518","0.003968253968254","1","1","0","0","0.75","0","3"
"0.2","0.9367683078361","0.79694056648294","0.66666666666667","1","1","1","1","1","1"
"0.6","0.055555555555554","0.20160687323339","1","0","1","1","0","0.33333333333333","3"
"0.6","0.0092592592592586","0.20099018361791","1","0","1","1","0.25","0.33333333333333","3"
"0.2","0.027777777777778","0.8015873015873","0.66666666666667","1","0","0","0.75","0","2"
"1","0.038858368108482","0","0","1","1","1","0.75","1","0"
"0","0.018518518518517","1","0.33333333333333","0","0","0","0.75","0","2"
"1","0.039862181051084","0","0","1","1","1","0.75","1","0"
"0.4","0.9608197701655","0.59920634920635","1","0","1","0","0.25","0","3"
"1","0.037037037037036","0.001984126984127","1","1","0","0","0","0","3"
"0.2","0.027777777777778","0.79365079365079","0.66666666666667","1","0","0","0.5","0.66666666666667","2"
"1","0.9537037037037","0.0018755607597581","0","1","1","1","0.5","1","1"
"1","0.018518518518517","0.0032486593414776","1","1","0","0","0.75","0","3"
"0.4","0.037037037037036","0.59920634920635","1","0","0","1","0.75","1","2"
"1","0.93518518518518","0.001984126984127","0","1","1","1","0.25","1","0"
"1","0.0059217264124882","0.003968253968254","0","1","1","1","0.75","1","0"
"1","0.019574925952853","0","0","1","1","1","0.25","1","0"
"0.8","0.046296296296296","0.4047619047619","1","1","1","0","0.25","0.66666666666667","2"
"1","0.93518518518518","0.0011858189702309","0","1","1","1","0.75","1","0"
"0.2","0.96296296296296","0.79504715452804","0.66666666666667","1","0","0","1","0.66666666666667","1"
"1","0.018518518518517","0.001984126984127","1","1","0","0","0","0.66666666666667","2"
"0.4","0.94975195256661","0.59835954539126","1","0","0","1","0.25","0.33333333333333","3"
"0.4","0.027777777777778","0.59741770520468","1","0","1","0","0.75","0","3"
"1","0.94059640810829","0.003968253968254","0","1","1","1","0.25","1","0"
"1","0.96505685337901","0.0051846628620368","0","1","1","1","0.25","1","0"
"0.8","0.06331183389261","0.39880952380952","1","1","1","0","0.75","0","3"
"0.8","0.97222222222222","0.39880952380952","1","1","0","1","0.75","1","2"
"1","0.94444444444444","0.0056486755547806","0","1","1","1","0.5","1","1"
"0.4","0.96296296296296","0.59722222222222","1","0","1","0","0.75","0.66666666666667","2"
"1","0.94444444444444","0.003968253968254","1","1","0","0","1","0.66666666666667","1"
"0","0.97222222222222","0.99801587301587","0.33333333333333","0","0","0","0.75","0","2"
"0.6","0.046296296296296","0.20039682539683","1","0","0","0","0.75","0","2"
"0.2","0.017660001229897","0.8015873015873","0.66666666666667","1","0","0","0.75","0.66666666666667","1"
"1","0.93936168610267","0","0","1","1","1","0.75","1","0"
"1","0.95775231108078","0","0","1","1","1","0.25","1","0"
"0.2","0.046296296296296","0.79563492063492","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"1","0.027777777777778","0.0044563981222034","1","1","0","0","0.5","0","3"
"0.2","0.037037037037036","0.79365079365079","0.66666666666667","1","1","1","0.75","0.33333333333333","2"
"0.6","0.94444444444444","0.20039682539683","1","0","1","1","0.5","0.33333333333333","3"
"0.6","0.94444444444444","0.20238095238095","1","0","1","1","0.75","1","1"
"1","0.046296296296296","0","0","1","1","1","0","1","1"
"1","0.9537037037037","0.005952380952381","1","1","0","0","1","0.66666666666667","1"
"1","0.038219669990728","0.001984126984127","0","1","1","1","0.75","1","0"
"0.4","0.031062295499485","0.59722222222222","1","0","0","1","0.25","1","3"
"0.2","0.94444444444444","0.8015873015873","0.66666666666667","1","0","0","1","0","1"
"1","0.94013421265071","0.00092362109865812","0","1","1","1","0.25","1","0"
"0.2","0.046296296296296","0.001984126984127","0.66666666666667","1","1","1","0.5","1","2"
"1","0.027777777777778","0.0035635912963864","1","1","0","0","0","0","3"
"0.2","0.97222222222222","0.79761904761905","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"0.2","0.037037037037036","0.79563492063492","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"1","0.037037037037036","0.0021252479899928","0","1","1","1","0.25","1","0"
"1","0.97222222222222","0.001984126984127","0","1","1","1","1","0.33333333333333","1"
"0.4","0.93518518518518","0.59920634920635","1","0","0","1","0.75","1","2"
"0.2","0.9537037037037","0.79563492063492","0.66666666666667","1","1","1","1","0.33333333333333","1"
"0.2","0.018518518518517","0.79563492063492","0.66666666666667","1","1","1","0.25","0.33333333333333","2"
"1","0.037037037037036","0.0025757503452273","1","1","0","0","0.25","0","3"
"0","0.93518518518518","0.99801587301587","0.33333333333333","0","0","0","0.5","0","2"
"0.6","0.93518518518518","0.20039682539683","1","0","1","1","0.5","0.33333333333333","3"
"1","0.97222222222222","0.005952380952381","1","1","0","0","0","0","3"
"0.6","0.037037037037036","0.20148635421369","1","0","1","1","0.25","0.33333333333333","3"
"0.4","0.0092592592592586","0.59722222222222","1","0","1","0","0","0","2"
"0.8","0.96296296296296","0.4047619047619","1","1","0","1","0.25","0.33333333333333","3"
"0.2","0.0092592592592586","0.79365079365079","0.66666666666667","1","0","0","1","0","1"
"0.8","0.018518518518517","0.40079365079365","1","1","0","1","0.75","1","2"
"0.2","0.055555555555554","0.79761904761905","0.66666666666667","1","1","1","1","1","1"
"1","0.95034559544541","0","0","1","1","1","0.25","1","0"
"1","0.95008421834935","0","0","1","1","1","0.75","1","0"
"1","0.030330405991549","0.001984126984127","0","1","1","1","0.75","1","0"
"1","0.037037037037036","0.0033433700101425","0","1","1","1","0.75","1","0"
"1","0.95469490488223","0","0","1","1","1","0.75","1","0"
"0.8","0.0092592592592586","0.39880952380952","1","1","0","1","0.25","1","3"
"0.4","0.0092592592592586","0.59920634920635","1","0","1","0","0.5","0.66666666666667","2"
"1","0.96296296296296","0.003968253968254","0","1","1","1","1","0.33333333333333","1"
"1","0.93908470394317","0.001984126984127","0","1","1","1","0.25","1","0"
"1","0.018518518518517","0.0023603981511215","0","1","1","1","0.75","1","0"
"1","0.96452937093313","0.00082423406668877","0","1","1","1","0.25","1","0"
"1","0.015645130947964","0.005952380952381","0","1","1","1","0.25","1","0"
"1","0.0092592592592586","0.003968253968254","1","1","0","0","0","0.66666666666667","2"
"0.4","0.046296296296296","0.59722222222222","1","0","1","0","0","0","2"
"0.2","0.018518518518517","0.79761904761905","0.66666666666667","1","0","0","1","0","1"
"0.2","0.97222222222222","0.001984126984127","0.66666666666667","1","1","1","0.5","1","2"
"0.2","0.96296296296296","0.79761904761905","0.66666666666667","1","0","0","1","0","1"
"0.2","0.94444444444444","0.8015873015873","0.66666666666667","1","0","0","0.25","0.66666666666667","1"
"1","0.9537037037037","0.0032798467816637","0","1","1","1","0.25","1","0"
"0.2","0.046296296296296","0.79365079365079","0.66666666666667","1","0","0","0","0.66666666666667","2"
"0.6","0.055555555555554","0.20238095238095","1","0","1","1","1","0.33333333333333","1"
"0.8","0.00409155354596","0.39968628528366","1","1","1","0","0.25","0","3"
"0.2","0.018518518518517","0.79365079365079","0.66666666666667","1","1","1","0.75","1","1"
"0.8","0.96296296296296","0.39880952380952","1","1","0","1","0.5","1","2"
"0.8","0.0092592592592586","0.39989833935686","1","1","0","1","0.5","0.33333333333333","3"
"0.2","0.055555555555554","0.79365079365079","0.66666666666667","1","1","1","1","0.33333333333333","1"
"1","0.01975905601709","0","0","1","1","1","0.25","1","0"
"1","0.97222222222222","0.0017911446032325","1","1","0","0","0.75","0","3"
"0.2","0.93518518518518","0.8015873015873","0.66666666666667","1","1","1","0.75","0.33333333333333","2"
"0.4","0.94444444444444","0.59920634920635","1","0","0","1","0.25","1","3"
"0","0.96296296296296","0.99404761904762","0.33333333333333","0","0","0","1","0.66666666666667","1"
"0.6","0.055555555555554","0.20238095238095","1","0","1","1","0.5","1","2"
"0.4","0.021642147420308","0.59920634920635","1","0","1","0","0.25","0","3"
"1","0.94444444444444","0.001984126984127","1","1","0","0","0.75","0","3"
"0","0.9537037037037","0.99801587301587","0.33333333333333","0","0","0","0.75","0","2"
"0","0.96296296296296","0.99404761904762","0.33333333333333","0","1","1","1","1","1"
